Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
nonDRNA,0.020408163,0.002267574,0.034013605,0.052154195,0.034013605,0.008314437,0.084656085,0.007558579,0.000755858,0.012849584,0.06122449,0.039304611,0.235071807,1323,0.078609221,0.021919879,0.041572184,0.049886621
nonDRNA,0.005444646,0.007259528,0.01814882,0.014519056,0.01814882,0.032667877,0.059891107,0.001814882,0.001814882,0.007259528,0.029038113,0.039927405,0.266787659,551,0.038112523,0.065335753,0.036297641,0.059891107
nonDRNA,0.012820513,0.01025641,0.041025641,0.046153846,0.041025641,0.025641026,0.123076923,0.002564103,0.005128205,0.015384615,0.01025641,0.087179487,0.351282051,390,0.058974359,0.043589744,0.041025641,0.094871795
nonDRNA,0.011111111,0.003703704,0.014814815,0.02962963,0.014814815,0.011111111,0.040740741,0.003703704,0,0.003703704,0.114814815,0.044444444,0.296296296,270,0.07037037,0.007407407,0.062962963,0.048148148
nonDRNA,0.052884615,0,0.0625,0.110576923,0.0625,0,0.129807692,0.024038462,0,0.024038462,0.158653846,0.038461538,0.394230769,208,0.115384615,0.019230769,0.0625,0.072115385
nonDRNA,0,0.023560209,0.02617801,0,0.02617801,0.065445026,0.065445026,0,0.013089005,0.013089005,0.028795812,0.010471204,0.143979058,382,0.007853403,0.073298429,0.036649215,0.028795812
nonDRNA,0.004604052,0.016574586,0.037753223,0.011970534,0.037753223,0.054327808,0.11694291,0.00092081,0.005524862,0.011049724,0.141804788,0.022099448,0.428176796,1086,0.039594843,0.081952118,0.077348066,0.063535912
nonDRNA,0.038961039,0.002597403,0.051948052,0.085714286,0.051948052,0.01038961,0.127272727,0.020779221,0,0.023376623,0.057142857,0.075324675,0.407792208,385,0.083116883,0.036363636,0.033766234,0.096103896
nonDRNA,0.0125,0,0.0125,0.025,0.0125,0,0.025,0.00625,0,0.00625,0.075,0.03125,0.325,160,0.0625,0.0125,0.05,0.0625
nonDRNA,0,0,0.003546099,0.003546099,0.003546099,0,0.021276596,0,0,0,0.191489362,0.007092199,0.343971631,282,0.04964539,0.024822695,0.078014184,0.042553191
nonDRNA,0,0,0.018450185,0.007380074,0.018450185,0.036900369,0.092250923,0,0,0.007380074,0.125461255,0.05904059,0.413284133,271,0.040590406,0.070110701,0.062730627,0.073800738
nonDRNA,0.014905149,0,0.031165312,0.044715447,0.031165312,0.008130081,0.092140921,0.005420054,0,0.010840108,0.046070461,0.033875339,0.204607046,738,0.075880759,0.036585366,0.028455285,0.048780488
nonDRNA,0.026760563,0.066197183,0.126760563,0.081690141,0.126760563,0.136619718,0.26056338,0.008450704,0.028169014,0.054929577,0.207042254,0.122535211,0.526760563,710,0.070422535,0.125352113,0.070422535,0.121126761
nonDRNA,0.003231018,0.01453958,0.030694669,0.019386107,0.030694669,0.032310178,0.088852989,0,0.006462036,0.012924071,0.075928918,0.040387722,0.316639742,619,0.051696284,0.059773829,0.045234249,0.069466882
nonDRNA,0.008502289,0.011118378,0.033355134,0.033355134,0.033355134,0.035971223,0.100719424,0.001962067,0.004578156,0.0117724,0.098103336,0.026160889,0.284499673,1529,0.051013734,0.05559189,0.056899935,0.052321779
nonDRNA,0.017283951,0.019753086,0.079012346,0.061728395,0.079012346,0.041975309,0.202469136,0.004938272,0.007407407,0.032098765,0.167901235,0.071604938,0.508641975,405,0.083950617,0.081481481,0.066666667,0.086419753
nonDRNA,0,0.014367816,0.031609195,0.005747126,0.031609195,0.043103448,0.091954023,0,0.005747126,0.011494253,0.07183908,0.045977011,0.379310345,348,0.037356322,0.066091954,0.051724138,0.077586207
nonDRNA,0,0,0.030674847,0.012269939,0.030674847,0.006134969,0.122699387,0,0,0.006134969,0.036809816,0.079754601,0.472392638,163,0.079754601,0.049079755,0.049079755,0.098159509
nonDRNA,0,0.038709677,0.04516129,0.006451613,0.04516129,0.096774194,0.135483871,0,0.012903226,0.019354839,0.032258065,0.038709677,0.374193548,155,0.038709677,0.083870968,0.04516129,0.070967742
nonDRNA,0.030991736,0.010330579,0.082644628,0.080578512,0.082644628,0.045454545,0.181818182,0.010330579,0.002066116,0.039256198,0.121900826,0.020661157,0.44214876,484,0.090909091,0.078512397,0.07231405,0.068181818
nonDRNA,0,0,0.00990099,0.00660066,0.00990099,0.00660066,0.02970297,0,0,0.00330033,0.00990099,0.059405941,0.217821782,303,0.03630363,0.01980198,0.02640264,0.069306931
nonDRNA,0.004149378,0.008298755,0.012448133,0.008298755,0.012448133,0.01659751,0.029045643,0,0.004149378,0.004149378,0.112033195,0.01659751,0.269709544,241,0.041493776,0.033195021,0.045643154,0.045643154
nonDRNA,0,0,0.012861736,0.003215434,0.012861736,0,0.045016077,0,0,0.003215434,0.035369775,0.038585209,0.279742765,311,0.064308682,0.025723473,0.035369775,0.064308682
nonDRNA,0.012539185,0,0.02507837,0.02507837,0.02507837,0.006269592,0.065830721,0.006269592,0,0.009404389,0.043887147,0.062695925,0.244514107,319,0.056426332,0.034482759,0.02507837,0.084639498
nonDRNA,0.002409639,0.019277108,0.053012048,0.012048193,0.053012048,0.060240964,0.137349398,0,0.007228916,0.01686747,0.14939759,0.084337349,0.465060241,415,0.057831325,0.081927711,0.057831325,0.101204819
nonDRNA,0.009569378,0.007177033,0.026315789,0.031100478,0.026315789,0.019138756,0.107655502,0.004784689,0.002392344,0.007177033,0.083732057,0.019138756,0.377990431,418,0.06937799,0.059808612,0.050239234,0.076555024
nonDRNA,0.008264463,0.014876033,0.049586777,0.023140496,0.049586777,0.044628099,0.115702479,0.001652893,0.004958678,0.016528926,0.152066116,0.049586777,0.560330579,605,0.041322314,0.072727273,0.072727273,0.089256198
nonDRNA,0.013468013,0.006734007,0.02020202,0.043771044,0.02020202,0.013468013,0.057239057,0.003367003,0.003367003,0.006734007,0.03030303,0.026936027,0.222222222,297,0.067340067,0.033670034,0.047138047,0.053872054
nonDRNA,0.038461538,0,0.065384615,0.134615385,0.065384615,0.007692308,0.173076923,0.011538462,0,0.019230769,0.023076923,0.092307692,0.4,260,0.115384615,0.026923077,0.026923077,0.1
nonDRNA,0.022556391,0.037593985,0.071428571,0.045112782,0.071428571,0.078947368,0.161654135,0.011278195,0.015037594,0.033834586,0.180451128,0.026315789,0.545112782,266,0.067669173,0.07518797,0.07518797,0.090225564
nonDRNA,0.017241379,0.013793103,0.055172414,0.048275862,0.055172414,0.031034483,0.124137931,0.003448276,0.006896552,0.020689655,0.031034483,0.068965517,0.327586207,290,0.051724138,0.065517241,0.048275862,0.072413793
nonDRNA,0.012820513,0.014652015,0.031135531,0.034798535,0.031135531,0.038461538,0.084249084,0.003663004,0.003663004,0.007326007,0.139194139,0.029304029,0.401098901,546,0.049450549,0.043956044,0.071428571,0.062271062
nonDRNA,0.001754386,0.012280702,0.045614035,0.01754386,0.045614035,0.036842105,0.126315789,0,0.003508772,0.01754386,0.101754386,0.057894737,0.435087719,570,0.052631579,0.078947368,0.054385965,0.084210526
nonDRNA,0.012578616,0,0.012578616,0.037735849,0.012578616,0.006289308,0.050314465,0.006289308,0,0.006289308,0.163522013,0.006289308,0.377358491,159,0.050314465,0.056603774,0.06918239,0.056603774
nonDRNA,0.012345679,0,0.012345679,0.037037037,0.012345679,0.012345679,0.055555556,0.00617284,0,0.00617284,0.197530864,0,0.339506173,162,0.049382716,0.049382716,0.074074074,0.049382716
nonDRNA,0.003289474,0.013157895,0.026315789,0.009868421,0.026315789,0.049342105,0.085526316,0,0.003289474,0.006578947,0.144736842,0.065789474,0.490131579,304,0.023026316,0.088815789,0.069078947,0.095394737
nonDRNA,0.006578947,0,0.026315789,0.052631579,0.026315789,0,0.111842105,0,0,0.006578947,0.131578947,0.039473684,0.309210526,152,0.098684211,0.026315789,0.072368421,0.052631579
nonDRNA,0.007843137,0.007843137,0.062745098,0.023529412,0.062745098,0.031372549,0.156862745,0.003921569,0.003921569,0.02745098,0.17254902,0.050980392,0.51372549,255,0.058823529,0.082352941,0.078431373,0.082352941
nonDRNA,0.025,0.025,0.067857143,0.071428571,0.067857143,0.067857143,0.185714286,0.007142857,0.010714286,0.025,0.085714286,0.153571429,0.517857143,280,0.085714286,0.071428571,0.057142857,0.114285714
nonDRNA,0.002469136,0.02962963,0.039506173,0.012345679,0.039506173,0.064197531,0.101234568,0,0.012345679,0.014814815,0.061728395,0.064197531,0.397530864,405,0.02962963,0.071604938,0.049382716,0.083950617
nonDRNA,0.014018692,0,0.037383178,0.037383178,0.037383178,0.023364486,0.107476636,0.004672897,0,0.018691589,0.200934579,0.051401869,0.476635514,214,0.060747664,0.08411215,0.079439252,0.08411215
nonDRNA,0.012027491,0,0.018900344,0.0395189,0.018900344,0,0.072164948,0.005154639,0,0.005154639,0.072164948,0.0395189,0.381443299,582,0.082474227,0.027491409,0.053264605,0.073883162
nonDRNA,0.016722408,0.006688963,0.040133779,0.043478261,0.040133779,0.02006689,0.086956522,0.006688963,0.003344482,0.016722408,0.026755853,0,0.076923077,299,0.060200669,0.026755853,0.040133779,0.016722408
nonDRNA,0.026315789,0,0.034210526,0.068421053,0.034210526,0,0.086842105,0.013157895,0,0.015789474,0.097368421,0.010526316,0.35,380,0.102631579,0.007894737,0.068421053,0.060526316
nonDRNA,0,0.008658009,0.017316017,0,0.017316017,0.021645022,0.038961039,0,0.004329004,0.008658009,0,0.034632035,0.376623377,231,0.051948052,0.03030303,0.038961039,0.086580087
nonDRNA,0.011673152,0.023346304,0.058365759,0.027237354,0.058365759,0.062256809,0.143968872,0.003891051,0.011673152,0.027237354,0.105058366,0.070038911,0.412451362,257,0.054474708,0.089494163,0.058365759,0.093385214
nonDRNA,0,0.026515152,0.045454545,0,0.045454545,0.071969697,0.113636364,0,0.007575758,0.015151515,0.178030303,0.007575758,0.310606061,264,0.041666667,0.083333333,0.079545455,0.053030303
nonDRNA,0.004115226,0,0.004115226,0.016460905,0.004115226,0,0.016460905,0,0,0,0.131687243,0.020576132,0.399176955,243,0.0781893,0,0.069958848,0.057613169
nonDRNA,0,0.003225806,0.025806452,0,0.025806452,0.029032258,0.064516129,0,0,0.009677419,0.177419355,0.009677419,0.35483871,310,0.032258065,0.05483871,0.074193548,0.041935484
nonDRNA,0.019607843,0,0.035294118,0.058823529,0.035294118,0,0.101960784,0.007843137,0,0.011764706,0.180392157,0.035294118,0.411764706,255,0.078431373,0.019607843,0.070588235,0.066666667
nonDRNA,0,0.009478673,0.009478673,0,0.009478673,0.023696682,0.028436019,0,0.004739336,0.004739336,0.156398104,0.028436019,0.431279621,211,0.023696682,0.056872038,0.061611374,0.071090047
nonDRNA,0.021341463,0.018292683,0.06097561,0.051829268,0.06097561,0.06402439,0.155487805,0.009146341,0.006097561,0.027439024,0.082317073,0.088414634,0.475609756,328,0.06097561,0.076219512,0.054878049,0.100609756
nonDRNA,0,0.024390244,0.024390244,0,0.024390244,0.048780488,0.048780488,0,0.012195122,0.012195122,0.079268293,0.067073171,0.524390244,164,0.048780488,0.030487805,0.054878049,0.097560976
nonDRNA,0.002915452,0,0.020408163,0.011661808,0.020408163,0.005830904,0.04664723,0,0,0.005830904,0.119533528,0.026239067,0.247813411,343,0.06122449,0.020408163,0.055393586,0.040816327
nonDRNA,0.002392344,0.035885167,0.064593301,0.007177033,0.064593301,0.090909091,0.141148325,0,0.011961722,0.028708134,0.124401914,0.057416268,0.423444976,418,0.033492823,0.088516746,0.055023923,0.086124402
nonDRNA,0.006153846,0.006153846,0.033846154,0.015384615,0.033846154,0.012307692,0.083076923,0.003076923,0.003076923,0.015384615,0.064615385,0.027692308,0.24,325,0.049230769,0.030769231,0.046153846,0.046153846
nonDRNA,0,0.022556391,0.045112782,0.010025063,0.045112782,0.067669173,0.130325815,0,0.010025063,0.020050125,0.095238095,0.100250627,0.45112782,399,0.045112782,0.072681704,0.052631579,0.09273183
nonDRNA,0,0.015923567,0.035031847,0.006369427,0.035031847,0.060509554,0.124203822,0,0.006369427,0.015923567,0.175159236,0.041401274,0.461783439,314,0.047770701,0.085987261,0.076433121,0.070063694
nonDRNA,0,0.007936508,0.013227513,0.005291005,0.013227513,0.021164021,0.042328042,0,0.002645503,0.002645503,0.066137566,0.023809524,0.248677249,378,0.044973545,0.029100529,0.044973545,0.052910053
nonDRNA,0.004103967,0.017099863,0.027359781,0.010259918,0.027359781,0.055403557,0.080711354,0.002051984,0.005471956,0.010259918,0.154582763,0.030779754,0.398084815,1462,0.022571819,0.078659371,0.073871409,0.062927497
nonDRNA,0.034031414,0.007853403,0.047120419,0.104712042,0.047120419,0.018324607,0.162303665,0.013089005,0.002617801,0.018324607,0.018324607,0.036649215,0.37434555,382,0.104712042,0.031413613,0.044502618,0.081151832
nonDRNA,0.016447368,0,0.032894737,0.042763158,0.032894737,0,0.065789474,0.003289474,0,0.009868421,0.082236842,0.023026316,0.292763158,304,0.078947368,0.023026316,0.049342105,0.055921053
nonDRNA,0,0.005319149,0.005319149,0.002659574,0.005319149,0.015957447,0.018617021,0,0.002659574,0.002659574,0.17287234,0.010638298,0.428191489,376,0.037234043,0.042553191,0.07712766,0.061170213
nonDRNA,0,0.018348624,0.029816514,0.006880734,0.029816514,0.036697248,0.077981651,0,0.009174312,0.013761468,0.169724771,0.03440367,0.44266055,436,0.050458716,0.059633028,0.068807339,0.066513761
nonDRNA,0.025,0.007142857,0.057142857,0.075,0.057142857,0.014285714,0.146428571,0.003571429,0.003571429,0.017857143,0.064285714,0.092857143,0.407142857,280,0.089285714,0.035714286,0.035714286,0.1
nonDRNA,0.021680217,0,0.024390244,0.070460705,0.024390244,0,0.078590786,0.005420054,0,0.005420054,0.135501355,0.037940379,0.37398374,369,0.08401084,0.021680217,0.073170732,0.048780488
nonDRNA,0,0,0.006024096,0.006024096,0.006024096,0,0.030120482,0,0,0,0,0.048192771,0.391566265,166,0.078313253,0.030120482,0.030120482,0.090361446
nonDRNA,0.004807692,0,0.004807692,0.014423077,0.004807692,0,0.028846154,0,0,0,0.081730769,0.028846154,0.346153846,208,0.057692308,0.014423077,0.052884615,0.067307692
nonDRNA,0,0.002680965,0.008042895,0.006702413,0.008042895,0.00536193,0.025469169,0,0.001340483,0.004021448,0.025469169,0.00536193,0.128686327,746,0.044235925,0.021447721,0.042895442,0.026809651
nonDRNA,0,0.019169329,0.038338658,0.006389776,0.038338658,0.054313099,0.14057508,0,0.006389776,0.012779553,0.060702875,0.067092652,0.453674121,313,0.060702875,0.07028754,0.054313099,0.089456869
nonDRNA,0,0.014069264,0.019480519,0,0.019480519,0.033549784,0.050865801,0,0.006493506,0.007575758,0.125541126,0.008658009,0.303030303,924,0.015151515,0.055194805,0.064935065,0.047619048
nonDRNA,0.001776199,0.008880995,0.019538188,0.005328597,0.019538188,0.04973357,0.071047957,0,0,0.005328597,0.136767318,0.007104796,0.271758437,563,0.021314387,0.076376554,0.065719361,0.031971581
nonDRNA,0.00623053,0.00623053,0.024922118,0.015576324,0.024922118,0.009345794,0.056074766,0.003115265,0.003115265,0.012461059,0.127725857,0.043613707,0.401869159,321,0.040498442,0.043613707,0.065420561,0.07165109
nonDRNA,0.02020202,0,0.03030303,0.065656566,0.03030303,0,0.080808081,0,0,0.005050505,0.101010101,0.04040404,0.358585859,198,0.090909091,0.025252525,0.045454545,0.085858586
nonDRNA,0.018771331,0.003412969,0.034129693,0.052901024,0.034129693,0.011945392,0.088737201,0.006825939,0,0.010238908,0.133105802,0.030716724,0.421501706,586,0.066552901,0.030716724,0.068259386,0.068259386
nonDRNA,0.008498584,0.005036198,0.027069562,0.025180988,0.027069562,0.016682405,0.076487252,0.002518099,0.001573812,0.010072395,0.112999685,0.028328612,0.338684293,3177,0.059490085,0.049732452,0.057601511,0.057601511
nonDRNA,0.022556391,0.007518797,0.037593985,0.060150376,0.037593985,0.030075188,0.120300752,0.007518797,0,0.015037594,0.15037594,0.030075188,0.180451128,133,0.090225564,0.052631579,0.045112782,0.030075188
nonDRNA,0.005291005,0.026455026,0.058201058,0.015873016,0.058201058,0.052910053,0.132275132,0,0.010582011,0.021164021,0,0.08994709,0.343915344,189,0.047619048,0.063492063,0.026455026,0.100529101
nonDRNA,0.002272727,0.002272727,0.009090909,0.011363636,0.009090909,0.018181818,0.047727273,0,0,0.002272727,0.118181818,0.002272727,0.302272727,440,0.022727273,0.054545455,0.061363636,0.052272727
nonDRNA,0.008438819,0.008438819,0.025316456,0.033755274,0.025316456,0.016877637,0.075949367,0.004219409,0.004219409,0.012658228,0.109704641,0.029535865,0.257383966,237,0.054852321,0.050632911,0.05907173,0.046413502
nonDRNA,0,0,0.014319809,0.007159905,0.014319809,0.002386635,0.045346062,0,0,0.007159905,0.102625298,0.038186158,0.377088305,419,0.054892601,0.040572792,0.062052506,0.062052506
nonDRNA,0,0.042471042,0.057915058,0.007722008,0.057915058,0.092664093,0.138996139,0,0.019305019,0.027027027,0.108108108,0.019305019,0.332046332,259,0.034749035,0.092664093,0.057915058,0.05019305
nonDRNA,0,0.016393443,0.021857923,0,0.021857923,0.049180328,0.06010929,0,0.005464481,0.010928962,0.054644809,0,0.087431694,183,0.027322404,0.049180328,0.043715847,0.027322404
nonDRNA,0.013071895,0.013071895,0.052287582,0.032679739,0.052287582,0.026143791,0.137254902,0.006535948,0.006535948,0.019607843,0.156862745,0,0.450980392,153,0.052287582,0.071895425,0.078431373,0.065359477
nonDRNA,0,0.009746589,0.009746589,0,0.009746589,0.019493177,0.038986355,0,0.003898635,0.005847953,0.081871345,0.011695906,0.155945419,513,0.025341131,0.046783626,0.046783626,0.021442495
nonDRNA,0,0.0125,0.0203125,0,0.0203125,0.0328125,0.059375,0,0.00625,0.009375,0.0953125,0.021875,0.196875,640,0.0296875,0.059375,0.0515625,0.034375
nonDRNA,0,0.00875,0.01125,0.00125,0.01125,0.0275,0.035,0,0.00375,0.00625,0.1175,0.00875,0.23125,800,0.01,0.0625,0.0625,0.0275
nonDRNA,0,0.009055627,0.010996119,0.001293661,0.010996119,0.031047865,0.038163001,0,0.000646831,0.001293661,0.09702458,0,0.153945666,1546,0.003880983,0.063389392,0.0614489,0.016170763
nonDRNA,0.002358491,0.011792453,0.023584906,0.014150943,0.023584906,0.037735849,0.070754717,0,0.004716981,0.009433962,0.108490566,0.025943396,0.29245283,424,0.035377358,0.061320755,0.056603774,0.054245283
nonDRNA,0,0.012779553,0.022364217,0,0.022364217,0.060702875,0.083067093,0,0.003194888,0.009584665,0.083067093,0.006389776,0.261980831,313,0.015974441,0.092651757,0.054313099,0.047923323
nonDRNA,0.032142857,0,0.042857143,0.089285714,0.042857143,0.014285714,0.142857143,0.010714286,0,0.017857143,0.167857143,0.05,0.485714286,280,0.096428571,0.035714286,0.071428571,0.078571429
nonDRNA,0,0.011299435,0.016949153,0,0.016949153,0.039548023,0.059322034,0,0.002824859,0.005649718,0.081920904,0.005649718,0.192090395,354,0.031073446,0.06779661,0.050847458,0.039548023
nonDRNA,0,0.011928429,0.027833002,0,0.027833002,0.047713718,0.083499006,0,0.003976143,0.009940358,0.083499006,0.045725646,0.37972167,503,0.027833002,0.077534791,0.059642147,0.069582505
nonDRNA,0,0,0.014084507,0,0.014084507,0.004694836,0.03286385,0,0,0.009389671,0.018779343,0,0.037558685,213,0.023474178,0.037558685,0.023474178,0.023474178
nonDRNA,0,0.027303754,0.034129693,0.010238908,0.034129693,0.075085324,0.102389078,0,0.006825939,0.010238908,0.105802048,0.044368601,0.327645051,293,0.030716724,0.09556314,0.054607509,0.058020478
nonDRNA,0,0.00589391,0.013752456,0.013752456,0.013752456,0.019646365,0.05697446,0,0.001964637,0.00589391,0.115913556,0.080550098,0.481335953,509,0.041257367,0.05697446,0.064833006,0.092337917
nonDRNA,0.001028807,0,0.014403292,0.00617284,0.014403292,0.001028807,0.040123457,0,0,0.005144033,0.202674897,0.020576132,0.37037037,972,0.034979424,0.022633745,0.085390947,0.043209877
nonDRNA,0.003610108,0.003610108,0.02045728,0.014440433,0.02045728,0.016847172,0.064981949,0.001203369,0,0.009626955,0.058965102,0.02045728,0.215403129,831,0.04211793,0.049338147,0.051744886,0.044524669
nonDRNA,0,0.061538462,0.084615385,0,0.084615385,0.115384615,0.153846154,0,0.023076923,0.038461538,0.169230769,0,0.323076923,130,0.015384615,0.123076923,0.069230769,0.038461538
nonDRNA,0.005586592,0.005586592,0.033519553,0.019553073,0.033519553,0.011173184,0.083798883,0.002793296,0.002793296,0.016759777,0.089385475,0.030726257,0.396648045,358,0.058659218,0.047486034,0.069832402,0.06424581
nonDRNA,0,0.004310345,0.021551724,0,0.021551724,0.012931034,0.056034483,0,0,0.00862069,0.245689655,0,0.331896552,232,0.017241379,0.064655172,0.094827586,0.017241379
nonDRNA,0.003418803,0.017094017,0.039316239,0.013675214,0.039316239,0.047863248,0.100854701,0.001709402,0.006837607,0.015384615,0.092307692,0.078632479,0.451282051,585,0.042735043,0.073504274,0.056410256,0.088888889
nonDRNA,0.00203252,0,0.004065041,0.014227642,0.004065041,0,0.022357724,0,0,0.00203252,0.150406504,0.014227642,0.325203252,492,0.050813008,0.014227642,0.067073171,0.040650407
nonDRNA,0.005847953,0.005847953,0.013645224,0.021442495,0.013645224,0.009746589,0.037037037,0.001949318,0.001949318,0.005847953,0.066276803,0.011695906,0.132553606,513,0.052631579,0.015594542,0.04288499,0.025341131
nonDRNA,0,0.017369727,0.022332506,0,0.022332506,0.073200993,0.081885856,0,0.003722084,0.006203474,0.146401985,0.018610422,0.343672457,806,0.016129032,0.100496278,0.069478908,0.054590571
nonDRNA,0,0.004317323,0.017808958,0.003237992,0.017808958,0.014031301,0.051268214,0,0,0.005396654,0.172153265,0.02590394,0.39719374,1853,0.021586616,0.057204533,0.082568807,0.045331894
nonDRNA,0,0.013029316,0.035830619,0,0.035830619,0.048859935,0.087947883,0,0.003257329,0.013029316,0.087947883,0.055374593,0.361563518,307,0.029315961,0.078175896,0.055374593,0.06514658
nonDRNA,0,0.00257732,0.005154639,0.005154639,0.005154639,0.012886598,0.020618557,0,0,0.00257732,0.103092784,0.023195876,0.353092784,388,0.012886598,0.028350515,0.082474227,0.043814433
nonDRNA,0,0.010810811,0.040540541,0.013513514,0.040540541,0.032432432,0.108108108,0,0.002702703,0.016216216,0.094594595,0.07027027,0.383783784,370,0.040540541,0.062162162,0.048648649,0.075675676
nonDRNA,0,0.012077295,0.019323671,0.009661836,0.019323671,0.041062802,0.079710145,0,0,0.002415459,0.070048309,0,0.183574879,414,0.04589372,0.055555556,0.048309179,0.038647343
nonDRNA,0.002777778,0.025,0.05,0.008333333,0.05,0.105555556,0.141666667,0,0.005555556,0.016666667,0.136111111,0.058333333,0.483333333,360,0.019444444,0.122222222,0.058333333,0.086111111
nonDRNA,0,0.007843137,0.011764706,0.003921569,0.011764706,0.039215686,0.054901961,0,0,0.003921569,0.17254902,0.023529412,0.419607843,255,0.035294118,0.066666667,0.066666667,0.062745098
nonDRNA,0,0,0.018867925,0.003144654,0.018867925,0.01572327,0.053459119,0,0,0.006289308,0.110062893,0.003144654,0.232704403,318,0.040880503,0.040880503,0.053459119,0.040880503
nonDRNA,0.004329004,0,0.012987013,0.03030303,0.012987013,0.004329004,0.056277056,0,0,0.004329004,0.225108225,0.025974026,0.458874459,231,0.069264069,0.038961039,0.073593074,0.069264069
nonDRNA,0.00625,0.0046875,0.01875,0.025,0.01875,0.01875,0.06875,0.0015625,0.0015625,0.0046875,0.140625,0.04375,0.40625,640,0.0546875,0.0359375,0.065625,0.071875
nonDRNA,0.008403361,0.016806723,0.029411765,0.021008403,0.029411765,0.042016807,0.079831933,0.004201681,0.004201681,0.008403361,0.210084034,0.016806723,0.348739496,238,0.071428571,0.046218487,0.075630252,0.046218487
nonDRNA,0.008426966,0.005617978,0.042134831,0.025280899,0.042134831,0.030898876,0.140449438,0.002808989,0,0.008426966,0.078651685,0.081460674,0.558988764,356,0.070224719,0.06741573,0.058988764,0.112359551
nonDRNA,0.003252033,0.006504065,0.02601626,0.008130081,0.02601626,0.027642276,0.079674797,0,0.003252033,0.008130081,0.182113821,0.056910569,0.523577236,615,0.040650407,0.071544715,0.074796748,0.082926829
nonDRNA,0,0.006006006,0.021021021,0.003003003,0.021021021,0.024024024,0.066066066,0,0.003003003,0.006006006,0.201201201,0.081081081,0.54954955,333,0.033033033,0.042042042,0.081081081,0.087087087
nonDRNA,0.002463054,0.007389163,0.027093596,0.022167488,0.027093596,0.019704433,0.093596059,0,0,0.007389163,0.078817734,0.04679803,0.312807882,406,0.061576355,0.066502463,0.054187192,0.066502463
nonDRNA,0.008888889,0.011111111,0.032222222,0.028888889,0.032222222,0.033333333,0.095555556,0.001111111,0.006666667,0.011111111,0.048888889,0.045555556,0.337777778,900,0.052222222,0.051111111,0.047777778,0.068888889
nonDRNA,0,0.009868421,0.026315789,0.006578947,0.026315789,0.019736842,0.069078947,0,0.006578947,0.009868421,0.134868421,0.0625,0.427631579,304,0.039473684,0.069078947,0.059210526,0.088815789
nonDRNA,0,0.005730659,0.014326648,0,0.014326648,0.020057307,0.051575931,0,0,0.00286533,0.169054441,0,0.381088825,349,0.022922636,0.05730659,0.080229226,0.045845272
nonDRNA,0.034120735,0,0.041994751,0.083989501,0.041994751,0,0.107611549,0.015748031,0,0.018372703,0.057742782,0.081364829,0.391076115,381,0.104986877,0.020997375,0.034120735,0.099737533
nonDRNA,0,0.019607843,0.032679739,0.016339869,0.032679739,0.065359477,0.111111111,0,0.009803922,0.013071895,0.075163399,0.068627451,0.450980392,306,0.045751634,0.081699346,0.052287582,0.104575163
nonDRNA,0.008298755,0.01659751,0.033195021,0.024896266,0.033195021,0.074688797,0.128630705,0,0.004149378,0.004149378,0.244813278,0.004149378,0.398340249,241,0.033195021,0.091286307,0.091286307,0.045643154
nonDRNA,0.005686434,0.014622258,0.038180341,0.021933387,0.038180341,0.037367994,0.102355808,0.001624695,0.003249391,0.012185215,0.049553209,0.051177904,0.321689683,1231,0.044679123,0.064987815,0.043054427,0.076360682
nonDRNA,0,0,0.007407407,0,0.007407407,0,0.044444444,0,0,0,0.088888889,0.111111111,0.459259259,135,0.051851852,0.059259259,0.051851852,0.103703704
nonDRNA,0,0.050675676,0.057432432,0,0.057432432,0.148648649,0.172297297,0,0.016891892,0.02027027,0.101351351,0.030405405,0.425675676,296,0.013513514,0.138513514,0.064189189,0.070945946
nonDRNA,0.001459854,0.002919708,0.013138686,0.004379562,0.013138686,0.010218978,0.033576642,0,0,0.004379562,0.108029197,0.01459854,0.305109489,685,0.032116788,0.052554745,0.054014599,0.049635036
nonDRNA,0.002747253,0.019917582,0.032967033,0.007554945,0.032967033,0.063873626,0.099587912,0.000686813,0.006181319,0.011675824,0.069368132,0.031593407,0.31456044,1456,0.03021978,0.072802198,0.050137363,0.059065934
nonDRNA,0,0,0.011299435,0.028248588,0.011299435,0,0.062146893,0,0,0.005649718,0.096045198,0.011299435,0.338983051,177,0.079096045,0.039548023,0.056497175,0.04519774
nonDRNA,0.002217295,0.00886918,0.039911308,0.011086475,0.039911308,0.031042129,0.124168514,0,0.002217295,0.013303769,0.048780488,0.079822616,0.399113082,451,0.062084257,0.082039911,0.048780488,0.086474501
nonDRNA,0.004373178,0.001457726,0.016034985,0.013119534,0.016034985,0.010204082,0.045189504,0.001457726,0,0.005830904,0.116618076,0.030612245,0.362973761,686,0.040816327,0.045189504,0.056851312,0.06122449
nonDRNA,0,0.034482759,0.034482759,0,0.034482759,0.096551724,0.096551724,0,0.013793103,0.013793103,0.103448276,0,0.262068966,145,0.027586207,0.075862069,0.062068966,0.034482759
