Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
nonDRNA,0.005050505,0.005050505,0.016835017,0.018518519,0.016835017,0.013468013,0.053872054,0.001683502,0.001683502,0.005050505,0.070707071,0.031986532,0.217171717,594,0.045454545,0.035353535,0.048821549,0.045454545
nonDRNA,0.013100437,0.015283843,0.043668122,0.034934498,0.043668122,0.074235808,0.148471616,0.006550218,0.004366812,0.019650655,0.037117904,0.065502183,0.42139738,458,0.045851528,0.093886463,0.045851528,0.082969432
nonDRNA,0,0.027777778,0.064814815,0.00462963,0.064814815,0.074074074,0.134259259,0,0.009259259,0.027777778,0.050925926,0.018518519,0.263888889,216,0.041666667,0.083333333,0.069444444,0.055555556
nonDRNA,0.011111111,0.002222222,0.044444444,0.024444444,0.044444444,0.006666667,0.104444444,0.002222222,0,0.017777778,0.028888889,0.04,0.284444444,450,0.062222222,0.044444444,0.04,0.073333333
nonDRNA,0.013422819,0.020134228,0.046979866,0.026845638,0.046979866,0.060402685,0.127516779,0.006711409,0.006711409,0.020134228,0.161073826,0.067114094,0.489932886,149,0.026845638,0.093959732,0.080536913,0.080536913
nonDRNA,0.009404389,0.010971787,0.031347962,0.029780564,0.031347962,0.026645768,0.087774295,0.003134796,0.003134796,0.009404389,0.061128527,0.02507837,0.275862069,638,0.047021944,0.05015674,0.047021944,0.059561129
nonDRNA,0.016129032,0.005376344,0.021505376,0.075268817,0.021505376,0.016129032,0.091397849,0,0,0,0.220430108,0.032258065,0.403225806,186,0.080645161,0.032258065,0.080645161,0.053763441
nonDRNA,0.00729927,0.047445255,0.069343066,0.010948905,0.069343066,0.102189781,0.131386861,0.003649635,0.02189781,0.03649635,0.010948905,0.047445255,0.281021898,274,0.03649635,0.080291971,0.03649635,0.069343066
nonDRNA,0.011583012,0.023166023,0.057915058,0.027027027,0.057915058,0.073359073,0.142857143,0.003861004,0.007722008,0.023166023,0.123552124,0.061776062,0.382239382,259,0.054054054,0.069498069,0.073359073,0.073359073
nonDRNA,0.009632224,0.007443082,0.027583187,0.028458844,0.027583187,0.017950963,0.072241681,0.003064799,0.00262697,0.009632224,0.070490368,0.024956217,0.232486865,2284,0.054290718,0.035464098,0.044658494,0.042469352
nonDRNA,0,0.023809524,0.023809524,0,0.023809524,0.023809524,0.023809524,0,0.011904762,0.011904762,0.154761905,0,0.285714286,84,0.023809524,0.071428571,0.05952381,0.023809524
nonDRNA,0.022357724,0,0.030487805,0.06300813,0.030487805,0,0.103658537,0.008130081,0,0.010162602,0.048780488,0.050813008,0.335365854,492,0.095528455,0.020325203,0.050813008,0.087398374
nonDRNA,0.0125,0,0.022916667,0.033333333,0.022916667,0.008333333,0.079166667,0.004166667,0,0.00625,0.058333333,0.041666667,0.325,480,0.066666667,0.029166667,0.052083333,0.0625
nonDRNA,0,0,0.018461538,0.012307692,0.018461538,0.006153846,0.070769231,0,0,0.009230769,0.092307692,0.061538462,0.335384615,325,0.055384615,0.055384615,0.052307692,0.064615385
nonDRNA,0.026086957,0.014492754,0.049275362,0.060869565,0.049275362,0.028985507,0.113043478,0.011594203,0.005797101,0.020289855,0.130434783,0.028985507,0.344927536,345,0.060869565,0.049275362,0.066666667,0.055072464
nonDRNA,0,0.027210884,0.040816327,0,0.040816327,0.068027211,0.095238095,0,0.006802721,0.013605442,0.156462585,0.020408163,0.238095238,147,0.006802721,0.074829932,0.054421769,0.027210884
nonDRNA,0.00621118,0.00931677,0.02484472,0.01242236,0.02484472,0.027950311,0.071428571,0.00310559,0.00310559,0.00931677,0.062111801,0.037267081,0.310559006,322,0.027950311,0.046583851,0.043478261,0.059006211
nonDRNA,0.018404908,0,0.018404908,0.049079755,0.018404908,0,0.055214724,0.006134969,0,0.006134969,0.042944785,0.079754601,0.398773006,163,0.073619632,0.018404908,0.049079755,0.085889571
nonDRNA,0.012135922,0.002427184,0.036407767,0.033980583,0.036407767,0.009708738,0.094660194,0.004854369,0,0.016990291,0.155339806,0.007281553,0.29368932,412,0.063106796,0.050970874,0.058252427,0.050970874
nonDRNA,0.007677543,0.007677543,0.038387716,0.019193858,0.038387716,0.026871401,0.086372361,0.003838772,0.003838772,0.017274472,0.149712092,0.02303263,0.366602687,521,0.055662188,0.05950096,0.069097889,0.047984645
nonDRNA,0.034883721,0.007751938,0.054263566,0.081395349,0.054263566,0.019379845,0.151162791,0.011627907,0.003875969,0.019379845,0.093023256,0.046511628,0.290697674,258,0.081395349,0.050387597,0.042635659,0.054263566
nonDRNA,0,0.009009009,0.031531532,0,0.031531532,0.022522523,0.09009009,0,0,0.009009009,0.027027027,0.058558559,0.36036036,222,0.036036036,0.067567568,0.031531532,0.094594595
nonDRNA,0.003218884,0.008583691,0.021459227,0.020386266,0.021459227,0.020386266,0.068669528,0.001072961,0.004291845,0.00751073,0.130901288,0.041845494,0.371244635,932,0.042918455,0.039699571,0.063304721,0.061158798
nonDRNA,0.028822055,0.021303258,0.070175439,0.072681704,0.070175439,0.058897243,0.174185464,0.015037594,0.00877193,0.032581454,0.098997494,0.023809524,0.307017544,798,0.080200501,0.061403509,0.05764411,0.051378446
nonDRNA,0.010309278,0.025773196,0.036082474,0.046391753,0.036082474,0.067010309,0.113402062,0,0.010309278,0.010309278,0.056701031,0.046391753,0.417525773,194,0.041237113,0.067010309,0.046391753,0.077319588
nonDRNA,0,0,0.010928962,0.005464481,0.010928962,0,0.038251366,0,0,0.005464481,0.109289617,0.081967213,0.355191257,183,0.076502732,0.016393443,0.06010929,0.076502732
nonDRNA,0.006586169,0.017563117,0.049396268,0.020856202,0.049396268,0.062568606,0.151481888,0.00219539,0.004390779,0.020856202,0.147091109,0.030735456,0.377607025,911,0.047200878,0.091108672,0.064763996,0.06805708
nonDRNA,0.004545455,0.012878788,0.034090909,0.015909091,0.034090909,0.033333333,0.084090909,0.000757576,0.003787879,0.010606061,0.093181818,0.033333333,0.287878788,1320,0.04469697,0.050757576,0.050757576,0.05530303
nonDRNA,0.054945055,0.010989011,0.10989011,0.142857143,0.10989011,0.054945055,0.285714286,0.021978022,0,0.043956044,0.021978022,0,0.263736264,91,0.153846154,0.065934066,0.054945055,0.043956044
nonDRNA,0,0,0,0,0,0.00625,0.00625,0,0,0,0.025,0,0.08125,160,0.025,0.01875,0.0375,0.01875
nonDRNA,0.003745318,0.007490637,0.02247191,0.014981273,0.02247191,0.041198502,0.093632959,0,0,0.003745318,0.093632959,0.026217228,0.277153558,267,0.033707865,0.048689139,0.041198502,0.056179775
nonDRNA,0.011532125,0.016474465,0.039538715,0.034596376,0.039538715,0.041186161,0.100494234,0.003294893,0.004942339,0.014827018,0.116968699,0.037891269,0.378912685,607,0.05107084,0.05601318,0.064250412,0.062602965
nonDRNA,0.010869565,0.00931677,0.048136646,0.026397516,0.048136646,0.034161491,0.111801242,0.004658385,0.004658385,0.017080745,0.111801242,0.068322981,0.442546584,644,0.048136646,0.062111801,0.051242236,0.080745342
nonDRNA,0.014583333,0,0.027083333,0.033333333,0.027083333,0.008333333,0.08125,0.004166667,0,0.00625,0.060416667,0.041666667,0.325,480,0.064583333,0.03125,0.047916667,0.064583333
nonDRNA,0,0.018329939,0.028513238,0.012219959,0.028513238,0.054989817,0.107942974,0,0.00407332,0.010183299,0.183299389,0.054989817,0.460285132,491,0.046843177,0.085539715,0.077393075,0.079429735
nonDRNA,0.005194805,0.01038961,0.044155844,0.015584416,0.044155844,0.028571429,0.101298701,0.002597403,0.005194805,0.018181818,0.090909091,0.012987013,0.236363636,385,0.044155844,0.054545455,0.046753247,0.041558442
nonDRNA,0.010084034,0.011764706,0.031932773,0.030252101,0.031932773,0.031932773,0.100840336,0.005042017,0.005042017,0.01512605,0.07394958,0.030252101,0.282352941,595,0.043697479,0.053781513,0.050420168,0.050420168
nonDRNA,0.007662835,0.019157088,0.034482759,0.030651341,0.034482759,0.042145594,0.099616858,0.003831418,0.003831418,0.007662835,0.134099617,0.034482759,0.425287356,261,0.0651341,0.053639847,0.0651341,0.072796935
nonDRNA,0.01061008,0.00795756,0.029177719,0.045092838,0.029177719,0.029177719,0.103448276,0.00265252,0.00265252,0.00795756,0.145888594,0.045092838,0.334217507,377,0.066312997,0.045092838,0.068965517,0.053050398
nonDRNA,0.013192612,0.002638522,0.023746702,0.042216359,0.023746702,0.01055409,0.094986807,0.005277045,0,0.007915567,0.160949868,0.071240106,0.530343008,379,0.058047493,0.047493404,0.073878628,0.08707124
nonDRNA,0,0.022580645,0.038709677,0.012903226,0.038709677,0.051612903,0.096774194,0,0.009677419,0.016129032,0.022580645,0.032258065,0.316129032,310,0.051612903,0.058064516,0.038709677,0.061290323
nonDRNA,0,0.012269939,0.024539877,0,0.024539877,0.042944785,0.085889571,0,0.006134969,0.012269939,0.110429448,0,0.257668712,163,0.042944785,0.067484663,0.067484663,0.036809816
nonDRNA,0.002132196,0.014925373,0.023454158,0.008528785,0.023454158,0.051172708,0.078891258,0,0.004264392,0.004264392,0.057569296,0.017057569,0.373134328,469,0.021321962,0.091684435,0.057569296,0.068230277
nonDRNA,0,0.006802721,0.006802721,0.013605442,0.006802721,0.020408163,0.040816327,0,0,0,0.197278912,0.074829932,0.346938776,147,0.027210884,0.040816327,0.074829932,0.06122449
nonDRNA,0.006224066,0.012448133,0.026970954,0.014522822,0.026970954,0.039419087,0.082987552,0.002074689,0.006224066,0.010373444,0.043568465,0.033195021,0.317427386,482,0.043568465,0.056016598,0.045643154,0.066390041
nonDRNA,0.011627907,0,0.052325581,0.029069767,0.052325581,0,0.11627907,0.005813953,0,0.023255814,0.063953488,0.081395349,0.430232558,172,0.063953488,0.040697674,0.063953488,0.075581395
nonDRNA,0.004347826,0.01826087,0.039130435,0.014782609,0.039130435,0.059130435,0.102608696,0.00173913,0.006086957,0.014782609,0.137391304,0.070434783,0.455652174,1150,0.039130435,0.069565217,0.064347826,0.088695652
nonDRNA,0.033333333,0.006349206,0.058730159,0.082539683,0.058730159,0.019047619,0.150793651,0.017460317,0,0.025396825,0.155555556,0.158730159,0.431746032,630,0.092063492,0.033333333,0.057142857,0.134920635
nonDRNA,0.012139605,0.02124431,0.053110774,0.034901366,0.053110774,0.051593323,0.13353566,0.003034901,0.010622155,0.02276176,0.042488619,0.069802731,0.318664643,659,0.051593323,0.080424886,0.040971168,0.08801214
nonDRNA,0.005714286,0.020952381,0.040952381,0.02,0.040952381,0.044761905,0.1,0.001904762,0.006666667,0.015238095,0.073333333,0.083809524,0.444761905,1050,0.05047619,0.062857143,0.042857143,0.103809524
nonDRNA,0.012376238,0.01980198,0.074257426,0.02970297,0.074257426,0.084158416,0.195544554,0.004950495,0.004950495,0.024752475,0.185643564,0.096534653,0.569306931,404,0.051980198,0.106435644,0.069306931,0.101485149
nonDRNA,0.012376238,0.01980198,0.074257426,0.02970297,0.074257426,0.084158416,0.195544554,0.004950495,0.004950495,0.024752475,0.185643564,0.089108911,0.566831683,404,0.051980198,0.106435644,0.069306931,0.099009901
nonDRNA,0.007057163,0.031051517,0.057868737,0.022582922,0.057868737,0.07057163,0.142554693,0.002822865,0.012702893,0.025405787,0.157374735,0.03246295,0.3549753,1417,0.04587156,0.086803105,0.072688779,0.059985886
nonDRNA,0.011142061,0.013927577,0.033426184,0.030640669,0.033426184,0.036211699,0.103064067,0.005571031,0.005571031,0.016713092,0.038997214,0.061281337,0.286908078,359,0.050139276,0.052924791,0.04178273,0.069637883
nonDRNA,0.012658228,0.03074141,0.072332731,0.036166365,0.072332731,0.084990958,0.16636528,0.003616637,0.01084991,0.028933092,0.103074141,0.03074141,0.265822785,553,0.048824593,0.092224231,0.057866184,0.05244123
nonDRNA,0.010840108,0.032520325,0.051490515,0.024390244,0.051490515,0.089430894,0.132791328,0.005420054,0.010840108,0.01897019,0.132791328,0.054200542,0.37398374,369,0.046070461,0.089430894,0.054200542,0.070460705
nonDRNA,0.008152174,0.038043478,0.054347826,0.024456522,0.054347826,0.10326087,0.14673913,0.002717391,0.013586957,0.019021739,0.100543478,0.078804348,0.402173913,368,0.038043478,0.097826087,0.048913043,0.08423913
nonDRNA,0.001503759,0.003007519,0.019548872,0.015037594,0.019548872,0.010526316,0.067669173,0,0.001503759,0.006015038,0.085714286,0.043609023,0.347368421,665,0.063157895,0.042105263,0.05112782,0.060150376
nonDRNA,0.008830022,0.008830022,0.035320088,0.022075055,0.035320088,0.030905077,0.099337748,0.002207506,0,0.008830022,0.030905077,0.048565121,0.415011038,453,0.057395143,0.059602649,0.052980132,0.08388521
nonDRNA,0.003745318,0,0.014981273,0.011235955,0.014981273,0.007490637,0.052434457,0,0,0,0.093632959,0,0.134831461,267,0.029962547,0.04494382,0.04494382,0.029962547
nonDRNA,0.004310345,0,0.030172414,0.030172414,0.030172414,0,0.107758621,0,0,0.00862069,0.056034483,0.094827586,0.362068966,232,0.086206897,0.034482759,0.025862069,0.107758621
nonDRNA,0.010471204,0,0.02617801,0.041884817,0.02617801,0.005235602,0.104712042,0.005235602,0,0.010471204,0.267015707,0,0.392670157,191,0.073298429,0.031413613,0.094240838,0.02617801
nonDRNA,0,0.018867925,0.018867925,0,0.018867925,0.050314465,0.062893082,0,0.006289308,0.006289308,0.081761006,0.106918239,0.490566038,159,0.018867925,0.100628931,0.037735849,0.119496855
nonDRNA,0,0.018867925,0.018867925,0,0.018867925,0.050314465,0.062893082,0,0.006289308,0.006289308,0.081761006,0.106918239,0.490566038,159,0.018867925,0.100628931,0.037735849,0.119496855
nonDRNA,0.006349206,0.015873016,0.028571429,0.012698413,0.028571429,0.06031746,0.079365079,0.003174603,0.003174603,0.00952381,0.088888889,0.044444444,0.355555556,315,0.028571429,0.076190476,0.044444444,0.076190476
nonDRNA,0.018987342,0,0.041139241,0.034810127,0.041139241,0.006329114,0.091772152,0.009493671,0,0.015822785,0.10443038,0.03164557,0.408227848,316,0.050632911,0.066455696,0.056962025,0.063291139
nonDRNA,0.013602251,0,0.018761726,0.037523452,0.018761726,0,0.049718574,0.006097561,0,0.008442777,0.135084428,0.032363977,0.372420263,2132,0.064727955,0.010318949,0.064258912,0.062382739
nonDRNA,0,0.007407407,0.014814815,0,0.014814815,0.022222222,0.051851852,0,0,0,0.2,0.014814815,0.414814815,135,0.02962963,0.066666667,0.074074074,0.059259259
nonDRNA,0.007407407,0.007407407,0.014814815,0.022222222,0.014814815,0.022222222,0.051851852,0,0,0,0.088888889,0.014814815,0.296296296,135,0.037037037,0.059259259,0.059259259,0.059259259
nonDRNA,0.007407407,0.007407407,0.014814815,0.022222222,0.014814815,0.022222222,0.051851852,0,0,0,0.066666667,0.014814815,0.303703704,135,0.037037037,0.059259259,0.066666667,0.051851852
nonDRNA,0.009118541,0.008250109,0.026921407,0.025618758,0.026921407,0.025184542,0.075553626,0.00347373,0.001736865,0.008684325,0.107251411,0.012158055,0.264871906,2303,0.046461138,0.046895354,0.057316544,0.038211029
nonDRNA,0.008691873,0.007822686,0.027813994,0.025206432,0.027813994,0.023902651,0.077792264,0.003476749,0.001738375,0.008691873,0.109083007,0.014341591,0.27466319,2301,0.046936115,0.045632334,0.057800956,0.039982616
nonDRNA,0.003182375,0.009057528,0.021542228,0.012239902,0.021542228,0.034761322,0.076376989,0.00122399,0.001713586,0.006854345,0.103549572,0.023255814,0.269767442,4085,0.030354957,0.062913097,0.053855569,0.046022032
nonDRNA,0.00954033,0.011274935,0.037294016,0.032957502,0.037294016,0.032957502,0.106678231,0.003469211,0.002601908,0.010407632,0.052905464,0.043365134,0.311361665,1153,0.05810928,0.05810928,0.04509974,0.065915004
nonDRNA,0.010335917,0.025839793,0.056847545,0.031007752,0.056847545,0.069767442,0.142118863,0.002583979,0.010335917,0.023255814,0.19379845,0.018087855,0.431524548,387,0.051679587,0.074935401,0.080103359,0.056847545
nonDRNA,0.006896552,0.006896552,0.027586207,0.027586207,0.027586207,0.027586207,0.068965517,0,0,0.013793103,0,0.034482759,0.186206897,145,0.048275862,0.027586207,0.034482759,0.055172414
nonDRNA,0,0.018072289,0.024096386,0.006024096,0.024096386,0.048192771,0.096385542,0,0.006024096,0.006024096,0.240963855,0,0.325301205,166,0.048192771,0.06626506,0.096385542,0.042168675
nonDRNA,0.007067138,0.003533569,0.014134276,0.017667845,0.014134276,0.007067138,0.033568905,0.003533569,0.001766784,0.007067138,0.010600707,0.008833922,0.102473498,566,0.028268551,0.017667845,0.021201413,0.028268551
nonDRNA,0.011869436,0.008902077,0.03264095,0.050445104,0.03264095,0.023738872,0.106824926,0.002967359,0.002967359,0.014836795,0.163204748,0.041543027,0.379821958,337,0.071216617,0.044510386,0.068249258,0.074183976
nonDRNA,0.003584229,0.003584229,0.014336918,0.007168459,0.014336918,0.007168459,0.03046595,0.001792115,0.001792115,0.007168459,0.044802867,0.001792115,0.114695341,558,0.02688172,0.016129032,0.03046595,0.023297491
nonDRNA,0.014044944,0.016853933,0.047752809,0.042134831,0.047752809,0.058988764,0.132022472,0.005617978,0.005617978,0.019662921,0.098314607,0.075842697,0.471910112,356,0.050561798,0.084269663,0.061797753,0.084269663
nonDRNA,0.003861004,0.011583012,0.023166023,0.013513514,0.023166023,0.030888031,0.069498069,0.001930502,0.001930502,0.007722008,0.061776062,0.025096525,0.204633205,518,0.040540541,0.052123552,0.038610039,0.055984556
nonDRNA,0,0.015706806,0.017452007,0,0.017452007,0.057591623,0.068062827,0,0.005235602,0.005235602,0.109947644,0.005235602,0.22513089,573,0.02443281,0.073298429,0.064572426,0.029668412
nonDRNA,0.013100437,0.004366812,0.030567686,0.034934498,0.030567686,0.017467249,0.100436681,0.008733624,0,0.017467249,0.056768559,0.043668122,0.257641921,229,0.065502183,0.056768559,0.056768559,0.052401747
nonDRNA,0.014388489,0.014388489,0.053956835,0.035971223,0.053956835,0.04676259,0.129496403,0.007194245,0.003597122,0.025179856,0.071942446,0.021582734,0.316546763,278,0.079136691,0.053956835,0.057553957,0.04676259
nonDRNA,0.01187905,0.012958963,0.045356371,0.030237581,0.045356371,0.034557235,0.118790497,0.004319654,0.004319654,0.018358531,0.096112311,0.048596112,0.413606911,926,0.05399568,0.063714903,0.060475162,0.078833693
nonDRNA,0.011764706,0,0.035294118,0.070588235,0.035294118,0.011764706,0.164705882,0,0,0.011764706,0.223529412,0.058823529,0.682352941,85,0.058823529,0.082352941,0.129411765,0.082352941
nonDRNA,0.056603774,0.028301887,0.126415094,0.122641509,0.126415094,0.060377358,0.226415094,0.013207547,0.009433962,0.041509434,0.058490566,0.047169811,0.318867925,530,0.109433962,0.067924528,0.049056604,0.067924528
nonDRNA,0.056603774,0.028301887,0.126415094,0.122641509,0.126415094,0.060377358,0.226415094,0.013207547,0.009433962,0.041509434,0.058490566,0.047169811,0.318867925,530,0.109433962,0.067924528,0.049056604,0.067924528
nonDRNA,0.00330033,0.02970297,0.03960396,0.02970297,0.03960396,0.066006601,0.141914191,0,0.01650165,0.01650165,0.211221122,0.056105611,0.409240924,303,0.04950495,0.082508251,0.089108911,0.062706271
nonDRNA,0.010709505,0.009370817,0.032128514,0.029451138,0.032128514,0.025435074,0.089692102,0.002677376,0.002677376,0.016064257,0.168674699,0.073627845,0.520749665,747,0.054886212,0.045515395,0.077643909,0.101740295
nonDRNA,0.00550863,0.023136247,0.048108704,0.016525891,0.048108704,0.067205288,0.123026074,0.00183621,0.007712082,0.019096585,0.067205288,0.05655527,0.334190231,2723,0.035255233,0.084465663,0.039294895,0.080793243
nonDRNA,0.008004574,0.006289308,0.029731275,0.025728988,0.029731275,0.021726701,0.087478559,0.002287021,0.001715266,0.012006861,0.090337336,0.070325901,0.368210406,1749,0.046312178,0.056032018,0.044596913,0.085763293
nonDRNA,0.006309148,0,0.015772871,0.022082019,0.015772871,0,0.03785489,0.003154574,0,0.006309148,0.157728707,0.063091483,0.340694006,317,0.047318612,0.031545741,0.072555205,0.059936909
nonDRNA,0.018404908,0.006134969,0.049079755,0.061349693,0.049079755,0.018404908,0.159509202,0.006134969,0,0.012269939,0.006134969,0.079754601,0.251533742,163,0.085889571,0.061349693,0.036809816,0.09202454
nonDRNA,0,0.047619048,0.063492063,0,0.063492063,0.103174603,0.142857143,0,0.023809524,0.031746032,0.142857143,0.007936508,0.261904762,126,0.031746032,0.079365079,0.071428571,0.047619048
nonDRNA,0,0.031746032,0.047619048,0,0.047619048,0.071428571,0.119047619,0,0.015873016,0.023809524,0.158730159,0.007936508,0.261904762,126,0.03968254,0.071428571,0.079365079,0.047619048
nonDRNA,0.002309469,0.025404157,0.036951501,0.009237875,0.036951501,0.057736721,0.085450346,0,0.009237875,0.016166282,0.131639723,0.020785219,0.309468822,433,0.036951501,0.053117783,0.060046189,0.043879908
nonDRNA,0.010526316,0.021052632,0.052631579,0.052631579,0.052631579,0.094736842,0.168421053,0,0,0.010526316,0.136842105,0.063157895,0.368421053,95,0.052631579,0.084210526,0.084210526,0.084210526
nonDRNA,0.004524887,0.036199095,0.054298643,0.018099548,0.054298643,0.090497738,0.140271493,0,0.018099548,0.027149321,0.063348416,0.108597285,0.529411765,221,0.036199095,0.099547511,0.049773756,0.117647059
nonDRNA,0,0.027210884,0.027210884,0,0.027210884,0.074829932,0.088435374,0,0.006802721,0.006802721,0.013605442,0.013605442,0.231292517,147,0.013605442,0.102040816,0.040816327,0.054421769
nonDRNA,0,0.027210884,0.027210884,0,0.027210884,0.074829932,0.088435374,0,0.006802721,0.006802721,0.013605442,0.013605442,0.231292517,147,0.013605442,0.102040816,0.040816327,0.054421769
nonDRNA,0.01048951,0,0.027972028,0.024475524,0.027972028,0.013986014,0.104895105,0.003496503,0,0.006993007,0.153846154,0.045454545,0.409090909,286,0.048951049,0.06993007,0.08041958,0.06993007
nonDRNA,0.007220217,0,0.018050542,0.02166065,0.018050542,0.007220217,0.057761733,0.003610108,0,0.007220217,0.115523466,0.036101083,0.393501805,277,0.039711191,0.036101083,0.061371841,0.061371841
nonDRNA,0.023872679,0.00265252,0.053050398,0.066312997,0.053050398,0.015915119,0.143236074,0.01061008,0,0.023872679,0.129973475,0.039787798,0.450928382,377,0.082228117,0.066312997,0.071618037,0.068965517
nonDRNA,0,0.02259887,0.033898305,0,0.033898305,0.056497175,0.09039548,0,0.011299435,0.016949153,0.248587571,0.039548023,0.440677966,177,0.028248588,0.084745763,0.096045198,0.079096045
nonDRNA,0.012383901,0.015479876,0.043343653,0.027863777,0.043343653,0.049535604,0.120743034,0.00619195,0.009287926,0.021671827,0.145510836,0.021671827,0.417956656,323,0.055727554,0.07120743,0.07120743,0.06501548
nonDRNA,0,0.02,0.02,0,0.02,0.046666667,0.046666667,0,0.006666667,0.006666667,0.333333333,0.2,0.78,150,0.02,0.073333333,0.12,0.153333333
nonDRNA,0,0.012738854,0.012738854,0,0.012738854,0.031847134,0.044585987,0,0.006369427,0.006369427,0.286624204,0.044585987,0.630573248,157,0.031847134,0.095541401,0.114649682,0.082802548
nonDRNA,0.009411765,0.007058824,0.016470588,0.023529412,0.016470588,0.025882353,0.058823529,0.002352941,0.002352941,0.004705882,0.176470588,0.058823529,0.475294118,425,0.025882353,0.054117647,0.084705882,0.082352941
nonDRNA,0,0.026627219,0.029585799,0.014792899,0.029585799,0.079881657,0.109467456,0,0.00887574,0.00887574,0.162721893,0.023668639,0.402366864,338,0.038461538,0.091715976,0.079881657,0.053254438
nonDRNA,0,0.006872852,0.006872852,0.017182131,0.006872852,0.027491409,0.06185567,0,0.003436426,0.003436426,0.103092784,0.034364261,0.316151203,291,0.054982818,0.051546392,0.065292096,0.051546392
nonDRNA,0.012383901,0.015479876,0.043343653,0.027863777,0.043343653,0.049535604,0.120743034,0.00619195,0.009287926,0.021671827,0.145510836,0.021671827,0.417956656,323,0.055727554,0.07120743,0.07120743,0.06501548
nonDRNA,0.012154696,0.017679558,0.057458564,0.040883978,0.057458564,0.048618785,0.150276243,0.001104972,0.006629834,0.019889503,0.099447514,0.037569061,0.274033149,905,0.059668508,0.071823204,0.051933702,0.053038674
nonDRNA,0.005805515,0.033381713,0.053701016,0.018867925,0.053701016,0.079825835,0.137880987,0.002902758,0.01161103,0.020319303,0.09724238,0.068214804,0.41509434,689,0.06095791,0.081277213,0.058055152,0.087082729
nonDRNA,0.00619195,0.024767802,0.040247678,0.012383901,0.040247678,0.083591331,0.108359133,0.003095975,0.00619195,0.015479876,0.068111455,0.061919505,0.46749226,323,0.027863777,0.083591331,0.061919505,0.089783282
nonDRNA,0.004938272,0.004938272,0.014814815,0.012345679,0.014814815,0.017283951,0.044444444,0.002469136,0.002469136,0.007407407,0.064197531,0.027160494,0.358024691,405,0.034567901,0.044444444,0.044444444,0.069135802
nonDRNA,0.004938272,0.004938272,0.014814815,0.012345679,0.014814815,0.017283951,0.044444444,0.002469136,0.002469136,0.007407407,0.014814815,0.049382716,0.35308642,405,0.034567901,0.044444444,0.037037037,0.07654321
nonDRNA,0.013024602,0.002894356,0.026049204,0.049204052,0.026049204,0.005788712,0.088277858,0.005788712,0.001447178,0.010130246,0.098408104,0.047756874,0.347322721,691,0.073806078,0.030390738,0.05788712,0.068017366
nonDRNA,0.012658228,0.008438819,0.033755274,0.037974684,0.033755274,0.029535865,0.092827004,0,0.004219409,0.008438819,0.046413502,0.042194093,0.392405063,237,0.067510549,0.037974684,0.054852321,0.063291139
nonDRNA,0.013714286,0.005714286,0.034285714,0.043428571,0.034285714,0.021714286,0.097142857,0.004571429,0.002285714,0.012571429,0.158857143,0.041142857,0.406857143,875,0.061714286,0.036571429,0.074285714,0.061714286
nonDRNA,0.004807692,0,0.048076923,0.019230769,0.048076923,0.024038462,0.158653846,0,0,0.009615385,0.048076923,0.067307692,0.288461538,208,0.067307692,0.057692308,0.048076923,0.072115385
nonDRNA,0.009111617,0.011389522,0.038724374,0.020501139,0.038724374,0.047835991,0.118451025,0.004555809,0.004555809,0.01594533,0.16856492,0.13667426,0.503416856,439,0.066059226,0.054669704,0.079726651,0.120728929
nonDRNA,0.008849558,0.008849558,0.03539823,0.030973451,0.03539823,0.026548673,0.075221239,0,0.004424779,0.008849558,0.088495575,0.039823009,0.292035398,226,0.053097345,0.022123894,0.053097345,0.066371681
nonDRNA,0.004807692,0.004807692,0.019230769,0.028846154,0.019230769,0.014423077,0.0625,0,0,0.004807692,0.149038462,0.004807692,0.341346154,208,0.043269231,0.043269231,0.076923077,0.052884615
nonDRNA,0.005089059,0,0.012722646,0.012722646,0.012722646,0,0.030534351,0.002544529,0,0.005089059,0.076335878,0.03307888,0.234096692,393,0.050890585,0.015267176,0.045801527,0.048346056
nonDRNA,0.007220217,0.014440433,0.028880866,0.014440433,0.028880866,0.0433213,0.075812274,0.003610108,0.003610108,0.010830325,0.079422383,0.018050542,0.350180505,277,0.036101083,0.057761733,0.057761733,0.072202166
nonDRNA,0.007220217,0.014440433,0.028880866,0.014440433,0.028880866,0.0433213,0.072202166,0.003610108,0.003610108,0.010830325,0.079422383,0.018050542,0.317689531,277,0.039711191,0.057761733,0.054151625,0.072202166
nonDRNA,0,0.038461538,0.071005917,0.00591716,0.071005917,0.082840237,0.133136095,0,0.017751479,0.032544379,0.180473373,0.038461538,0.352071006,338,0.038461538,0.079881657,0.071005917,0.050295858
nonDRNA,0,0.006711409,0.020134228,0,0.020134228,0.020134228,0.046979866,0,0,0.006711409,0.416107383,0.140939597,0.711409396,149,0.033557047,0.067114094,0.127516779,0.127516779
nonDRNA,0,0.006711409,0.020134228,0,0.020134228,0.020134228,0.046979866,0,0,0.006711409,0.389261745,0.147651007,0.711409396,149,0.033557047,0.067114094,0.120805369,0.134228188
